site_id,year,security_incidents_count,percent_https_pages,avg_patch_time_days,csp_present,malware_detections,phishing_reports,whois_age_years,ssl_grade,cluster,security_index_pca,security_index_mean,pred_best_rf,pred_mean,pred_sd
site010,2015,4,66.87747329473495,15.52152099297382,0,6,0,7.528106223326176,6.263132479507476,1,0.6442705886826656,0.2584194959926892,0.6492506751383661,0.8156349376239085,0.014931388032387236
site010,2016,5,72.78568477369845,27.850056705297902,1,1,11,7.161088800057769,7.051675206748769,1,0.8511737494679233,0.5033977905768308,0.8327651934174647,0.38217972284880813,0.018921710797564894
site010,2016,5,72.78568477369845,27.850056705297902,1,1,11,7.161088800057769,7.051675206748769,1,0.8511737494679233,0.5033977905768308,0.8327651934174647,0.5668257374272647,0.020211957429648743
site010,2016,5,72.78568477369845,27.850056705297902,1,1,11,7.161088800057769,7.051675206748769,1,0.8511737494679233,0.5033977905768308,0.8327651934174647,0.8156349376239085,0.014931388032387236
site010,2017,15,76.54220256954432,7.034165438264608,1,4,6,10.987205937039109,6.038579280721024,1,0.6233525429146192,0.4549135545513376,0.6375790399495399,0.38217972284880813,0.018921710797564894
site010,2017,15,76.54220256954432,7.034165438264608,1,4,6,10.987205937039109,6.038579280721024,1,0.6233525429146192,0.4549135545513376,0.6375790399495399,0.5668257374272647,0.020211957429648743
site010,2017,15,76.54220256954432,7.034165438264608,1,4,6,10.987205937039109,6.038579280721024,1,0.6233525429146192,0.4549135545513376,0.6375790399495399,0.8156349376239085,0.014931388032387236
site010,2018,23,90.3734278678894,1.7860622208099812,0,0,12,1.7166028493084011,7.517960303230211,3,0.435761980662984,0.3241752698567242,0.4604248372727417,0.38217972284880813,0.018921710797564894
site010,2018,23,90.3734278678894,1.7860622208099812,0,0,12,1.7166028493084011,7.517960303230211,3,0.435761980662984,0.3241752698567242,0.4604248372727417,0.5668257374272647,0.020211957429648743
site010,2018,23,90.3734278678894,1.7860622208099812,0,0,12,1.7166028493084011,7.517960303230211,3,0.435761980662984,0.3241752698567242,0.4604248372727417,0.8156349376239085,0.014931388032387236
site010,2019,31,70.87560820393264,10.157999091083184,0,10,0,10.818449108395724,9.249964149203151,2,0.41403144889605503,0.46961890147745594,0.37736529098161725,0.38217972284880813,0.018921710797564894
site010,2019,31,70.87560820393264,10.157999091083184,0,10,0,10.818449108395724,9.249964149203151,2,0.41403144889605503,0.46961890147745594,0.37736529098161725,0.5668257374272647,0.020211957429648743
site010,2019,31,70.87560820393264,10.157999091083184,0,10,0,10.818449108395724,9.249964149203151,2,0.41403144889605503,0.46961890147745594,0.37736529098161725,0.8156349376239085,0.014931388032387236
site010,2020,20,64.62329828180373,20.143255240283903,1,10,2,10.288668228778988,5.110458927229047,1,0.5208413104068376,0.4989902872307531,0.5348033977026121,0.38217972284880813,0.018921710797564894
site010,2020,20,64.62329828180373,20.143255240283903,1,10,2,10.288668228778988,5.110458927229047,1,0.5208413104068376,0.4989902872307531,0.5348033977026121,0.5668257374272647,0.020211957429648743
site010,2020,20,64.62329828180373,20.143255240283903,1,10,2,10.288668228778988,5.110458927229047,1,0.5208413104068376,0.4989902872307531,0.5348033977026121,0.8156349376239085,0.014931388032387236
site010,2021,10,61.173464599996805,10.126047721365468,1,1,5,10.29412943404168,9.163552254904062,1,0.9614467730601464,0.433898994596155,0.8618039529509951,0.38217972284880813,0.018921710797564894
site010,2021,10,61.173464599996805,10.126047721365468,1,1,5,10.29412943404168,9.163552254904062,1,0.9614467730601464,0.433898994596155,0.8618039529509951,0.5668257374272647,0.020211957429648743
site010,2021,10,61.173464599996805,10.126047721365468,1,1,5,10.29412943404168,9.163552254904062,1,0.9614467730601464,0.433898994596155,0.8618039529509951,0.8156349376239085,0.014931388032387236
site010,2022,35,92.27421191520988,28.389380246633664,0,6,7,7.99865131219849,6.276319894241169,2,0.27751048682529333,0.5340114792620382,0.25987240893510427,0.38217972284880813,0.018921710797564894
site010,2022,35,92.27421191520988,28.389380246633664,0,6,7,7.99865131219849,6.276319894241169,2,0.27751048682529333,0.5340114792620382,0.25987240893510427,0.5668257374272647,0.020211957429648743
site010,2022,35,92.27421191520988,28.389380246633664,0,6,7,7.99865131219849,6.276319894241169,2,0.27751048682529333,0.5340114792620382,0.25987240893510427,0.8156349376239085,0.014931388032387236
site011,2008,43,79.20505746267736,23.590146815637127,0,9,11,4.85465358523652,8.547133796382695,2,0.21589228835184496,0.5917672622927265,0.23771090082742913,0.4978548027172979,0.016586993961015595
site011,2008,43,79.20505746267736,23.590146815637127,0,9,11,4.85465358523652,8.547133796382695,2,0.21589228835184496,0.5917672622927265,0.23771090082742913,0.6013264990784323,0.029261178368792044
site011,2009,45,92.24991761147976,10.8435061420314,1,6,1,6.224631086457521,8.31676357309334,3,0.40818348438025126,0.5931378695716214,0.40268879869203567,0.4978548027172979,0.016586993961015595
site011,2009,45,92.24991761147976,10.8435061420314,1,6,1,6.224631086457521,8.31676357309334,3,0.40818348438025126,0.5931378695716214,0.40268879869203567,0.6013264990784323,0.029261178368792044
site011,2010,18,63.160227267071605,14.967741675442085,0,9,7,2.4769390719011426,8.038229250814766,2,0.4543627694853352,0.37425814988851447,0.4474472391107286,0.4978548027172979,0.016586993961015595
site011,2010,18,63.160227267071605,14.967741675442085,0,9,7,2.4769390719011426,8.038229250814766,2,0.4543627694853352,0.37425814988851447,0.4474472391107286,0.6013264990784323,0.029261178368792044
site011,2011,24,64.61349638178945,13.063849164173009,1,7,14,4.569469806738198,8.086132326861843,2,0.530056601146921,0.5639163539329649,0.4912298713487284,0.4978548027172979,0.016586993961015595
site011,2011,24,64.61349638178945,13.063849164173009,1,7,14,4.569469806738198,8.086132326861843,2,0.530056601146921,0.5639163539329649,0.4912298713487284,0.6013264990784323,0.029261178368792044
site011,2012,38,65.1766515802592,23.51368308463134,0,4,1,1.6485240729525683,7.977777986088768,2,0.552342505399301,0.34609946531566727,0.5088173255357629,0.4978548027172979,0.016586993961015595
site011,2012,38,65.1766515802592,23.51368308463134,0,4,1,1.6485240729525683,7.977777986088768,2,0.552342505399301,0.34609946531566727,0.5088173255357629,0.6013264990784323,0.029261178368792044
site011,2013,25,89.54994168132544,15.077383171534166,0,9,13,7.57451236853376,8.384360641939566,2,0.23064045817787582,0.5793465680100657,0.26084280124241277,0.4978548027172979,0.016586993961015595
site011,2013,25,89.54994168132544,15.077383171534166,0,9,13,7.57451236853376,8.384360641939566,2,0.23064045817787582,0.5793465680100657,0.26084280124241277,0.6013264990784323,0.029261178368792044
site011,2014,8,90.28394133783875,1.4436740204691887,0,2,3,5.5372382421046495,9.900244663003832,3,0.6571595190242916,0.32894175846870083,0.6456845931963906,0.4978548027172979,0.016586993961015595
site011,2014,8,90.28394133783875,1.4436740204691887,0,2,3,5.5372382421046495,9.900244663003832,3,0.6571595190242916,0.32894175846870083,0.6456845931963906,0.6013264990784323,0.029261178368792044
site011,2015,6,99.69821234233676,19.63108755974099,0,6,0,3.9398226528428495,9.187910684850069,3,0.560526060976646,0.42493149491949883,0.5637732930404081,0.4978548027172979,0.016586993961015595
site011,2015,6,99.69821234233676,19.63108755974099,0,6,0,3.9398226528428495,9.187910684850069,3,0.560526060976646,0.42493149491949883,0.5637732930404081,0.6013264990784323,0.029261178368792044
site011,2016,33,84.98211949132383,7.810069560306147,0,7,15,11.53683733800426,5.379977278644219,2,0.12396894104852486,0.5056364338808979,0.15384434622212484,0.4978548027172979,0.016586993961015595
site011,2016,33,84.98211949132383,7.810069560306147,0,7,15,11.53683733800426,5.379977278644219,2,0.12396894104852486,0.5056364338808979,0.15384434622212484,0.6013264990784323,0.029261178368792044
site011,2017,47,71.54760434292257,22.663750608684495,0,8,5,4.414257388561964,7.641038798028603,2,0.2862888698896019,0.484632514963367,0.2735519137094349,0.4978548027172979,0.016586993961015595
site011,2017,47,71.54760434292257,22.663750608684495,0,8,5,4.414257388561964,7.641038798028603,2,0.2862888698896019,0.484632514963367,0.2735519137094349,0.6013264990784323,0.029261178368792044
site011,2018,12,67.99647097475827,9.572613860946149,1,7,3,6.67753558466211,5.8099202637095,1,0.6160897072011573,0.39966960511785204,0.6269036355322494,0.4978548027172979,0.016586993961015595
site011,2018,12,67.99647097475827,9.572613860946149,1,7,3,6.67753558466211,5.8099202637095,1,0.6160897072011573,0.39966960511785204,0.6269036355322494,0.6013264990784323,0.029261178368792044
site011,2019,18,92.03671394847332,27.28032755665481,1,1,7,10.847564769908786,7.158474604366347,1,0.7127748649178404,0.5961827729139506,0.7055467475760113,0.4978548027172979,0.016586993961015595
site011,2019,18,92.03671394847332,27.28032755665481,1,1,7,10.847564769908786,7.158474604366347,1,0.7127748649178404,0.5961827729139506,0.7055467475760113,0.6013264990784323,0.029261178368792044
site011,2020,46,89.11050841212273,25.7463965206407,1,9,6,2.601883891969919,5.502119300654158,2,0.21914932061304823,0.6264106280603283,0.2526164404256741,0.4978548027172979,0.016586993961015595
site011,2020,46,89.11050841212273,25.7463965206407,1,9,6,2.601883891969919,5.502119300654158,2,0.21914932061304823,0.6264106280603283,0.2526164404256741,0.6013264990784323,0.029261178368792044
site011,2021,38,68.68191898800433,14.396949531976134,0,8,9,2.8865845347754657,5.527816644171253,2,0.2137779710232634,0.3840414462278649,0.2275583969342059,0.4978548027172979,0.016586993961015595
site011,2021,38,68.68191898800433,14.396949531976134,0,8,9,2.8865845347754657,5.527816644171253,2,0.2137779710232634,0.3840414462278649,0.2275583969342059,0.6013264990784323,0.029261178368792044
site011,2022,3,89.7695402149111,3.0690992001909763,1,9,14,14.78267523040995,9.158312161453068,3,0.5008750867586611,0.6905930041689695,0.5000515037547729,0.4978548027172979,0.016586993961015595
site011,2022,3,89.7695402149111,3.0690992001909763,1,9,14,14.78267523040995,9.158312161453068,3,0.5008750867586611,0.6905930041689695,0.5000515037547729,0.6013264990784323,0.029261178368792044
site012,2008,0,94.6661483310163,17.756308008916676,0,6,12,14.674818826373668,9.770124820061028,3,0.5490548301966558,0.5971856555015547,0.5379603626413836,0.6054422631552252,0.020101319833848903
site012,2008,0,94.6661483310163,17.756308008916676,0,6,12,14.674818826373668,9.770124820061028,3,0.5490548301966558,0.5971856555015547,0.5379603626413836,0.4948232571623524,0.019290328297699045
site012,2009,39,81.17623025551438,17.807800686219707,0,6,9,11.621287017595025,7.014898548368365,2,0.28920238166801976,0.5312120281836347,0.2708849920743877,0.6054422631552252,0.020101319833848903
site012,2009,39,81.17623025551438,17.807800686219707,0,6,9,11.621287017595025,7.014898548368365,2,0.28920238166801976,0.5312120281836347,0.2708849920743877,0.4948232571623524,0.019290328297699045
site012,2010,29,83.9455418754369,29.81372653110884,0,10,1,1.4208326921798289,6.843244236661121,2,0.306079908775856,0.45415474232991276,0.294808738088229,0.6054422631552252,0.020101319833848903
site012,2010,29,83.9455418754369,29.81372653110884,0,10,1,1.4208326921798289,6.843244236661121,2,0.306079908775856,0.45415474232991276,0.294808738088229,0.4948232571623524,0.019290328297699045
site012,2011,29,97.50529329292476,10.722958017373458,0,3,4,14.638936184812335,7.241399328922853,3,0.40176328015700813,0.480298651984732,0.4038462996852777,0.6054422631552252,0.020101319833848903
site012,2011,29,97.50529329292476,10.722958017373458,0,3,4,14.638936184812335,7.241399328922853,3,0.40176328015700813,0.480298651984732,0.4038462996852777,0.4948232571623524,0.019290328297699045
site012,2012,24,98.02896393463016,20.33725145109929,1,1,1,11.643784859683365,7.1687612403184175,3,0.679168014981178,0.557301916591639,0.6009296739757073,0.6054422631552252,0.020101319833848903
site012,2012,24,98.02896393463016,20.33725145109929,1,1,1,11.643784859683365,7.1687612403184175,3,0.679168014981178,0.557301916591639,0.6009296739757073,0.4948232571623524,0.019290328297699045
site012,2013,15,86.42129205167294,28.21812405763194,0,9,3,13.424188547302036,9.813659063074738,3,0.5271341895013564,0.6065091788887196,0.48684132758626136,0.6054422631552252,0.020101319833848903
site012,2013,15,86.42129205167294,28.21812405763194,0,9,3,13.424188547302036,9.813659063074738,3,0.5271341895013564,0.6065091788887196,0.48684132758626136,0.4948232571623524,0.019290328297699045
site012,2014,23,62.89146323688328,17.670848213601857,0,0,15,4.107343475800008,8.706666519865394,1,0.6584113856363081,0.38318938654560114,0.6520764838876936,0.6054422631552252,0.020101319833848903
site012,2014,23,62.89146323688328,17.670848213601857,0,0,15,4.107343475800008,8.706666519865394,1,0.6584113856363081,0.38318938654560114,0.6520764838876936,0.4948232571623524,0.019290328297699045
site012,2015,10,93.05326314643024,21.059631003299728,1,6,7,4.786640350241214,6.406428328482434,3,0.540567975430131,0.541595011556923,0.5560938305650415,0.6054422631552252,0.020101319833848903
site012,2015,10,93.05326314643024,21.059631003299728,1,6,7,4.786640350241214,6.406428328482434,3,0.540567975430131,0.541595011556923,0.5560938305650415,0.4948232571623524,0.019290328297699045
site012,2016,47,79.1817631199956,3.6029990250244737,0,0,0,9.501570347696545,7.454977055313066,3,0.48364067839072566,0.32544025438003366,0.47097248293281024,0.6054422631552252,0.020101319833848903
site012,2016,47,79.1817631199956,3.6029990250244737,0,0,0,9.501570347696545,7.454977055313066,3,0.48364067839072566,0.32544025438003366,0.47097248293281024,0.4948232571623524,0.019290328297699045
site012,2017,19,75.6491513364017,26.127318094251677,0,10,5,5.762780223507434,9.892264164518563,2,0.4824393091711261,0.5359786899384752,0.46674886635303925,0.6054422631552252,0.020101319833848903
site012,2017,19,75.6491513364017,26.127318094251677,0,10,5,5.762780223507434,9.892264164518563,2,0.4824393091711261,0.5359786899384752,0.46674886635303925,0.4948232571623524,0.019290328297699045
site012,2018,39,71.96491102688015,15.533042507246137,0,3,7,11.59757007751614,7.837330721085891,2,0.4731033462563856,0.45875267375405987,0.48034013064711145,0.6054422631552252,0.020101319833848903
site012,2018,39,71.96491102688015,15.533042507246137,0,3,7,11.59757007751614,7.837330721085891,2,0.4731033462563856,0.45875267375405987,0.48034013064711145,0.4948232571623524,0.019290328297699045
site012,2019,2,69.77232998237014,7.474432240007445,1,3,2,2.0477238036692142,5.396762161981314,1,0.7726458542336748,0.26082877687892,0.7858857646709455,0.6054422631552252,0.020101319833848903
site012,2019,2,69.77232998237014,7.474432240007445,1,3,2,2.0477238036692142,5.396762161981314,1,0.7726458542336748,0.26082877687892,0.7858857646709455,0.4948232571623524,0.019290328297699045
site012,2020,28,76.87240527011454,12.960158006986603,1,5,5,13.468804931268096,5.296506693121046,1,0.5160183001826079,0.5219955151867244,0.5198640069885632,0.6054422631552252,0.020101319833848903
site012,2020,28,76.87240527011454,12.960158006986603,1,5,5,13.468804931268096,5.296506693121046,1,0.5160183001826079,0.5219955151867244,0.5198640069885632,0.4948232571623524,0.019290328297699045
site012,2021,35,97.51080707646906,26.70288210758008,1,3,10,11.78691063215956,9.53110329224728,3,0.5616301150271223,0.7711936823763158,0.5435764021106719,0.6054422631552252,0.020101319833848903
site012,2021,35,97.51080707646906,26.70288210758008,1,3,10,11.78691063215956,9.53110329224728,3,0.5616301150271223,0.7711936823763158,0.5435764021106719,0.4948232571623524,0.019290328297699045
site012,2022,43,70.57940466329455,15.372209679568186,1,8,5,13.357778052333742,9.120957161067054,2,0.4997276521516661,0.6825339766976739,0.4741597297842285,0.6054422631552252,0.020101319833848903
site012,2022,43,70.57940466329455,15.372209679568186,1,8,5,13.357778052333742,9.120957161067054,2,0.4997276521516661,0.6825339766976739,0.4741597297842285,0.4948232571623524,0.019290328297699045
site013,2008,21,82.7427501603961,20.50985810509883,1,0,15,14.26886019622907,8.133490992477164,1,0.7129140834677494,0.6546391916865775,0.7010689851967252,0.39115131493174515,0.01639236081428191
site013,2008,21,82.7427501603961,20.50985810509883,1,0,15,14.26886019622907,8.133490992477164,1,0.7129140834677494,0.6546391916865775,0.7010689851967252,0.5696032456822285,0.01941685462956194
site013,2008,21,82.7427501603961,20.50985810509883,1,0,15,14.26886019622907,8.133490992477164,1,0.7129140834677494,0.6546391916865775,0.7010689851967252,0.42590062133752044,0.02022646264557248
site013,2008,21,82.7427501603961,20.50985810509883,1,0,15,14.26886019622907,8.133490992477164,1,0.7129140834677494,0.6546391916865775,0.7010689851967252,0.6284008466842679,0.020287775595863776
site013,2009,48,68.08738270774484,9.192628700751811,1,8,1,5.536070783156902,6.069481514859945,2,0.37069584383325616,0.4803790701714942,0.38867038786608615,0.39115131493174515,0.01639236081428191
site013,2009,48,68.08738270774484,9.192628700751811,1,8,1,5.536070783156902,6.069481514859945,2,0.37069584383325616,0.4803790701714942,0.38867038786608615,0.5696032456822285,0.01941685462956194
site013,2009,48,68.08738270774484,9.192628700751811,1,8,1,5.536070783156902,6.069481514859945,2,0.37069584383325616,0.4803790701714942,0.38867038786608615,0.42590062133752044,0.02022646264557248
site013,2009,48,68.08738270774484,9.192628700751811,1,8,1,5.536070783156902,6.069481514859945,2,0.37069584383325616,0.4803790701714942,0.38867038786608615,0.6284008466842679,0.020287775595863776
site013,2010,41,67.71222507581115,24.694690784905102,0,7,13,3.5012360587716103,6.743929199874401,2,0.2703253462498044,0.4899044803721946,0.2561419455764048,0.39115131493174515,0.01639236081428191
site013,2010,41,67.71222507581115,24.694690784905102,0,7,13,3.5012360587716103,6.743929199874401,2,0.2703253462498044,0.4899044803721946,0.2561419455764048,0.5696032456822285,0.01941685462956194
site013,2010,41,67.71222507581115,24.694690784905102,0,7,13,3.5012360587716103,6.743929199874401,2,0.2703253462498044,0.4899044803721946,0.2561419455764048,0.42590062133752044,0.02022646264557248
site013,2010,41,67.71222507581115,24.694690784905102,0,7,13,3.5012360587716103,6.743929199874401,2,0.2703253462498044,0.4899044803721946,0.2561419455764048,0.6284008466842679,0.020287775595863776
site013,2011,19,88.74446980655193,8.136884182924405,1,10,10,3.097900800872594,5.7068487466312945,2,0.2751598607466421,0.536958852925973,0.41363920795416653,0.39115131493174515,0.01639236081428191
site013,2011,19,88.74446980655193,8.136884182924405,1,10,10,3.097900800872594,5.7068487466312945,2,0.2751598607466421,0.536958852925973,0.41363920795416653,0.5696032456822285,0.01941685462956194
site013,2011,19,88.74446980655193,8.136884182924405,1,10,10,3.097900800872594,5.7068487466312945,2,0.2751598607466421,0.536958852925973,0.41363920795416653,0.42590062133752044,0.02022646264557248
site013,2011,19,88.74446980655193,8.136884182924405,1,10,10,3.097900800872594,5.7068487466312945,2,0.2751598607466421,0.536958852925973,0.41363920795416653,0.6284008466842679,0.020287775595863776
site013,2012,10,72.54071582108736,11.719739623833448,1,9,5,2.605008696205914,7.156949072377756,1,0.5662642829229365,0.4569712236623027,0.6067352158707927,0.39115131493174515,0.01639236081428191
site013,2012,10,72.54071582108736,11.719739623833448,1,9,5,2.605008696205914,7.156949072377756,1,0.5662642829229365,0.4569712236623027,0.6067352158707927,0.5696032456822285,0.01941685462956194
site013,2012,10,72.54071582108736,11.719739623833448,1,9,5,2.605008696205914,7.156949072377756,1,0.5662642829229365,0.4569712236623027,0.6067352158707927,0.42590062133752044,0.02022646264557248
site013,2012,10,72.54071582108736,11.719739623833448,1,9,5,2.605008696205914,7.156949072377756,1,0.5662642829229365,0.4569712236623027,0.6067352158707927,0.6284008466842679,0.020287775595863776
site013,2013,7,65.53560509346426,7.83020745543763,0,0,6,7.597897286061197,8.866935062687844,1,0.8214556535167024,0.2692718889158604,0.8110662889840192,0.39115131493174515,0.01639236081428191
site013,2013,7,65.53560509346426,7.83020745543763,0,0,6,7.597897286061197,8.866935062687844,1,0.8214556535167024,0.2692718889158604,0.8110662889840192,0.5696032456822285,0.01941685462956194
site013,2013,7,65.53560509346426,7.83020745543763,0,0,6,7.597897286061197,8.866935062687844,1,0.8214556535167024,0.2692718889158604,0.8110662889840192,0.42590062133752044,0.02022646264557248
site013,2013,7,65.53560509346426,7.83020745543763,0,0,6,7.597897286061197,8.866935062687844,1,0.8214556535167024,0.2692718889158604,0.8110662889840192,0.6284008466842679,0.020287775595863776
site013,2014,45,62.321227909997106,28.136950852815065,0,0,4,12.358128290623426,9.54855268355459,1,0.7153844852750252,0.485328194438604,0.6696788283329087,0.39115131493174515,0.01639236081428191
site013,2014,45,62.321227909997106,28.136950852815065,0,0,4,12.358128290623426,9.54855268355459,1,0.7153844852750252,0.485328194438604,0.6696788283329087,0.5696032456822285,0.01941685462956194
site013,2014,45,62.321227909997106,28.136950852815065,0,0,4,12.358128290623426,9.54855268355459,1,0.7153844852750252,0.485328194438604,0.6696788283329087,0.42590062133752044,0.02022646264557248
site013,2014,45,62.321227909997106,28.136950852815065,0,0,4,12.358128290623426,9.54855268355459,1,0.7153844852750252,0.485328194438604,0.6696788283329087,0.6284008466842679,0.020287775595863776
site013,2015,20,97.243985645473,13.037228021537883,0,9,0,13.134393990971148,9.133781141135842,3,0.38752529030730104,0.5425350379421764,0.4065807111148589,0.39115131493174515,0.01639236081428191
site013,2015,20,97.243985645473,13.037228021537883,0,9,0,13.134393990971148,9.133781141135842,3,0.38752529030730104,0.5425350379421764,0.4065807111148589,0.5696032456822285,0.01941685462956194
site013,2015,20,97.243985645473,13.037228021537883,0,9,0,13.134393990971148,9.133781141135842,3,0.38752529030730104,0.5425350379421764,0.4065807111148589,0.42590062133752044,0.02022646264557248
site013,2015,20,97.243985645473,13.037228021537883,0,9,0,13.134393990971148,9.133781141135842,3,0.38752529030730104,0.5425350379421764,0.4065807111148589,0.6284008466842679,0.020287775595863776
site013,2016,44,82.73352048359811,4.986032756278291,1,6,5,1.9057878088206053,9.778956595109776,3,0.4448639054182278,0.5666140985631044,0.4304241731623321,0.39115131493174515,0.01639236081428191
site013,2016,44,82.73352048359811,4.986032756278291,1,6,5,1.9057878088206053,9.778956595109776,3,0.4448639054182278,0.5666140985631044,0.4304241731623321,0.5696032456822285,0.01941685462956194
site013,2016,44,82.73352048359811,4.986032756278291,1,6,5,1.9057878088206053,9.778956595109776,3,0.4448639054182278,0.5666140985631044,0.4304241731623321,0.42590062133752044,0.02022646264557248
site013,2016,44,82.73352048359811,4.986032756278291,1,6,5,1.9057878088206053,9.778956595109776,3,0.4448639054182278,0.5666140985631044,0.4304241731623321,0.6284008466842679,0.020287775595863776
site013,2017,1,64.71081442199647,27.51657696766779,0,4,3,11.247390750329942,6.882408930687234,1,0.7816720593145016,0.34501986155976666,0.7547287536835725,0.39115131493174515,0.01639236081428191
site013,2017,1,64.71081442199647,27.51657696766779,0,4,3,11.247390750329942,6.882408930687234,1,0.7816720593145016,0.34501986155976666,0.7547287536835725,0.5696032456822285,0.01941685462956194
site013,2017,1,64.71081442199647,27.51657696766779,0,4,3,11.247390750329942,6.882408930687234,1,0.7816720593145016,0.34501986155976666,0.7547287536835725,0.42590062133752044,0.02022646264557248
site013,2017,1,64.71081442199647,27.51657696766779,0,4,3,11.247390750329942,6.882408930687234,1,0.7816720593145016,0.34501986155976666,0.7547287536835725,0.6284008466842679,0.020287775595863776
site013,2018,42,82.59177925996482,11.081599906319752,1,0,10,14.617417437490076,5.23313952377066,1,0.49105534942533857,0.5546745790804757,0.5136426694879006,0.39115131493174515,0.01639236081428191
site013,2018,42,82.59177925996482,11.081599906319752,1,0,10,14.617417437490076,5.23313952377066,1,0.49105534942533857,0.5546745790804757,0.5136426694879006,0.5696032456822285,0.01941685462956194
site013,2018,42,82.59177925996482,11.081599906319752,1,0,10,14.617417437490076,5.23313952377066,1,0.49105534942533857,0.5546745790804757,0.5136426694879006,0.42590062133752044,0.02022646264557248
site013,2018,42,82.59177925996482,11.081599906319752,1,0,10,14.617417437490076,5.23313952377066,1,0.49105534942533857,0.5546745790804757,0.5136426694879006,0.6284008466842679,0.020287775595863776
site013,2019,12,81.61024731583893,25.734995396109294,0,7,10,5.355640766676515,6.447844103677198,2,0.41599164485714796,0.44967008642000833,0.42106222153257145,0.39115131493174515,0.01639236081428191
site013,2019,12,81.61024731583893,25.734995396109294,0,7,10,5.355640766676515,6.447844103677198,2,0.41599164485714796,0.44967008642000833,0.42106222153257145,0.5696032456822285,0.01941685462956194
site013,2019,12,81.61024731583893,25.734995396109294,0,7,10,5.355640766676515,6.447844103677198,2,0.41599164485714796,0.44967008642000833,0.42106222153257145,0.42590062133752044,0.02022646264557248
site013,2019,12,81.61024731583893,25.734995396109294,0,7,10,5.355640766676515,6.447844103677198,2,0.41599164485714796,0.44967008642000833,0.42106222153257145,0.6284008466842679,0.020287775595863776
site013,2020,45,92.78730073943734,5.136420183815062,0,4,14,11.029390008654444,9.998440747149289,3,0.2562887624988847,0.6137786621589418,0.26926386770155936,0.39115131493174515,0.01639236081428191
site013,2020,45,92.78730073943734,5.136420183815062,0,4,14,11.029390008654444,9.998440747149289,3,0.2562887624988847,0.6137786621589418,0.26926386770155936,0.5696032456822285,0.01941685462956194
site013,2020,45,92.78730073943734,5.136420183815062,0,4,14,11.029390008654444,9.998440747149289,3,0.2562887624988847,0.6137786621589418,0.26926386770155936,0.42590062133752044,0.02022646264557248
site013,2020,45,92.78730073943734,5.136420183815062,0,4,14,11.029390008654444,9.998440747149289,3,0.2562887624988847,0.6137786621589418,0.26926386770155936,0.6284008466842679,0.020287775595863776
site013,2021,5,88.119180155918,11.42355325864628,1,4,13,9.332826169673352,7.243756850948557,3,0.6094867511857668,0.5587941801423981,0.6426879220891215,0.39115131493174515,0.01639236081428191
site013,2021,5,88.119180155918,11.42355325864628,1,4,13,9.332826169673352,7.243756850948557,3,0.6094867511857668,0.5587941801423981,0.6426879220891215,0.5696032456822285,0.01941685462956194
site013,2021,5,88.119180155918,11.42355325864628,1,4,13,9.332826169673352,7.243756850948557,3,0.6094867511857668,0.5587941801423981,0.6426879220891215,0.42590062133752044,0.02022646264557248
site013,2021,5,88.119180155918,11.42355325864628,1,4,13,9.332826169673352,7.243756850948557,3,0.6094867511857668,0.5587941801423981,0.6426879220891215,0.6284008466842679,0.020287775595863776
site013,2022,7,82.70993494428694,8.119646958075464,0,4,13,1.6045512929558754,9.975152376573533,3,0.5572915062133124,0.40647698925772757,0.5637027924625287,0.39115131493174515,0.01639236081428191
site013,2022,7,82.70993494428694,8.119646958075464,0,4,13,1.6045512929558754,9.975152376573533,3,0.5572915062133124,0.40647698925772757,0.5637027924625287,0.5696032456822285,0.01941685462956194
site013,2022,7,82.70993494428694,8.119646958075464,0,4,13,1.6045512929558754,9.975152376573533,3,0.5572915062133124,0.40647698925772757,0.5637027924625287,0.42590062133752044,0.02022646264557248
site013,2022,7,82.70993494428694,8.119646958075464,0,4,13,1.6045512929558754,9.975152376573533,3,0.5572915062133124,0.40647698925772757,0.5637027924625287,0.6284008466842679,0.020287775595863776
site014,2008,43,88.85237065143883,2.331272449111566,0,10,1,7.287916183006018,8.537252834066749,3,0.16488580948286785,0.4807401130818002,0.19282870927797735,NA,NA
site014,2009,31,90.09776853956282,23.75188916316256,1,0,3,9.941447539720684,6.498398690018803,1,0.6704878739864488,0.5368246014924704,0.612599421546858,NA,NA
site014,2010,35,75.25690387003124,6.775980300735682,1,9,3,12.20945135038346,9.54166009556502,3,0.49795538677147555,0.6360080462329459,0.46822729586169126,NA,NA
site014,2011,44,71.52041125111282,12.36365708336234,0,6,15,8.586379418615252,7.371665324317291,2,0.23283132320334068,0.5215655928596775,0.24726702965036654,NA,NA
site014,2012,13,81.26733308658004,10.383305094903337,1,10,0,13.345475270412862,9.076564820716158,3,0.6100868480256306,0.601503186002713,0.5973722777679348,NA,NA
site014,2013,15,70.38584285415709,18.46107124700211,0,6,15,1.094999455846846,6.267450141021982,2,0.39393446801973864,0.3768823747952816,0.4471096547375018,NA,NA
site014,2014,22,93.27161271125078,16.696878707502037,0,3,9,7.255547336768359,9.790484255645424,3,0.5110643961168508,0.5145245998057075,0.527170035444984,NA,NA
site014,2015,32,76.21455539017916,29.733888247981668,0,5,11,7.766283071134239,7.314756753621623,2,0.4154943533320996,0.5268171915689722,0.4201899332024983,NA,NA
